omega,alpha,beta
0.3356236541009168,0.23843695656379538,0.4097022209613915
0.3298754753424742,0.2356147952584646,0.43145181341910566
0.3317266014430422,0.2433838761584009,0.4448891825443258
0.31626312579612476,0.2449176469162418,0.44848301035083743
0.31226347503002866,0.23558544640553472,0.45239606387172726
0.3161569649813562,0.2536120090144248,0.4565337173384019
0.29902775726285036,0.2403430998992015,0.4685609750948715
0.3260910061722697,0.23823411381188445,0.44038494301685716
0.3262960292075285,0.24887455993271276,0.4451431291200486
0.31272947350904556,0.2735413271083736,0.4382138411135505
0.32348107461128145,0.2502006973261055,0.46228330337825546
0.30428797500040183,0.27921914441568435,0.4386265397701993
0.3049491817797363,0.27125882183561845,0.4308539478373013
0.29291697991862004,0.27906548080052324,0.44925587755791646
0.3255679692576497,0.2611715652432731,0.4661601236105763
0.32226731518046225,0.27167050080428734,0.46255019457862395
0.3099984113195288,0.26740311308779097,0.46311735985011365
0.32167985104955915,0.25244083169132137,0.4443201239403102
0.33413500229841087,0.23849052276168203,0.4622804075086472
0.3398657491746155,0.2164921101526644,0.45847115411659123
0.3262847225148782,0.22055970057447105,0.4461366313835095
0.33768059824178825,0.23877988633305908,0.44465234804635045
0.34850512497175756,0.2362690361060804,0.438403293897574
0.3751611219338419,0.21786274761694777,0.4079903516571655
0.3815048966396142,0.2429561507250907,0.4024464261152541
0.3865773952233083,0.23938317034975667,0.40213378802488836
0.3755799741782435,0.23872363178877745,0.42341313340267694
0.37701029042620443,0.25230751850559774,0.3954765959443128
0.3780460229253679,0.2642102517251413,0.3898057363161313
0.37115063330546333,0.265198009128299,0.39330561477881176
0.3781017171358266,0.2592500275727513,0.38948085964700274
0.3760778145052204,0.2412394801895416,0.4110397438586867
0.3522928941477039,0.22563099627585456,0.41217898776457423
0.35044981511900136,0.23378398131456696,0.4225117544935081
0.3467563967141175,0.2224812724195782,0.4341253351331018
0.3425898858554485,0.24967089710941132,0.42736997936105087
0.3440272093024799,0.25060325737624506,0.42443990148467586
0.3543644919424945,0.2455317358745326,0.43095215407348536
0.33860379744952585,0.2451212569288732,0.43400635275455596
0.3299637676021181,0.25659361131452674,0.42210064180965984
0.31039635793719506,0.2601976346187424,0.44032445698229794
0.3139532851677338,0.2395066805368742,0.4447742201918148
0.310089261294476,0.2295801289955004,0.4622266019492323
0.31293327309053764,0.223199054158467,0.48062125491560587
0.3134570791678524,0.2161743567272452,0.48433301285010927
0.3114896608580286,0.20377300112406338,0.4860291065079532
0.30833433482968836,0.21174075391016534,0.4974882931773688
0.3247683256740482,0.19019511209555096,0.498203754253796
0.2959238092908257,0.17937533652577617,0.5172204569695473
0.27968640261363437,0.16478165192890903,0.5380807790646289
0.2898400223741373,0.17864078837538824,0.5251696103797421
0.29710426660155537,0.1984575922319941,0.5248126807383791
0.3050718662197198,0.20672522038490737,0.5130159612181625
0.2930290486637481,0.20544758716560185,0.5136719561419796
0.28184181096753225,0.2140663158853127,0.5021305238653944
0.28397114143659985,0.20741443971003462,0.5134677439457817
0.2765645585344973,0.2053603548268458,0.5207377923621364
0.29016988039078695,0.20313357353582162,0.5212188593876811
0.27390372824929216,0.20357231440171275,0.5104107587341448
0.2794378542082014,0.22515742568918948,0.4844094597379426
0.28232173108661285,0.20131315415476134,0.5004747817243461
0.2758378061584555,0.19606790271726537,0.5234157852028896
0.275962985927761,0.19572469234436474,0.5225163108263099
0.3051043278491625,0.1971670616312157,0.5139632440218815
0.29306893530459954,0.22230936993193193,0.504357754450336
0.30379475090949754,0.2227427384349829,0.4813227851784832
0.3119813847312132,0.22292671562771973,0.48298372988372756
0.3031540413059995,0.2366547425356781,0.47781672722695845
0.31201648811699634,0.23628817983891015,0.46563183753031345
0.3253777114888406,0.222295202851206,0.46470450799956975
0.3226658665348342,0.2286424301710237,0.46373694217053635
0.34228680732808536,0.20164445911556456,0.4567757149928747
0.32952926067825494,0.2150738686517747,0.44505609053345957
0.34387570916715937,0.2382561063999754,0.446725641578852
0.31103724054854054,0.22900283989665673,0.46875714402061974
0.29969531132241606,0.2465842716666154,0.46178618243004
0.29931872600533393,0.24910039210292578,0.46680408709641374
0.2990746174445546,0.23046663958733035,0.4810731324411283
0.3021645388958202,0.20841884624841805,0.49656174995114316
0.31085907593654405,0.2154704706868358,0.500792109966166
0.3162693624929209,0.23063663429900383,0.4853989097831396
0.31511375445073614,0.2220614035963666,0.48962520600078135
0.2862645852008934,0.2293760731306472,0.4893554619258905
0.2972602823377516,0.22381948906311339,0.4956949547330619
0.2881749614602199,0.23512395513383857,0.494632062659083
0.2796947644812378,0.2500571598071285,0.4949159359017091
0.2793387454971506,0.2535421129507116,0.4897452387650803
0.2845477899471638,0.24581094783517626,0.4921372869583328
0.28096397119033417,0.24603339252684958,0.47810980348465276
0.2993420900213031,0.2481573201145061,0.47510153278410544
0.3150059659527664,0.23456175912847058,0.45588455759028546
0.3178093632447728,0.24500256005396384,0.43960893424737335
0.32606533463408166,0.23753909113035895,0.4461331262138831
0.325036238228586,0.23886392145095156,0.4381221117782057
0.33055999224509247,0.2416434137618849,0.43819265525702383
0.3201172900482143,0.2559219788752629,0.45820107494731094
0.32117013339988865,0.24002508428797384,0.4535169278569837
0.30777459586589617,0.23266184006248392,0.47360454283395453
0.29956718145410854,0.24157563073742372,0.4677313014379758
0.30513372534550226,0.23121115594642122,0.4851690512506416
0.2994285088070497,0.23849683248529646,0.4768668319824062
0.294232731225947,0.25105678661245057,0.4736734516844954
0.3080532563948534,0.25160344949026603,0.46918757744284695
0.31238030824847735,0.2427113673295932,0.45810427718563607
0.3046569392371663,0.23845602127998905,0.47684857451538304
0.3061727086636008,0.2269810313857342,0.47817974641286204
0.28242378254401096,0.23126966267699797,0.4847196338391277
0.30983435822416383,0.24016680912366095,0.4809260788528559
0.31601549267783174,0.24669488925552285,0.47418993089819783
0.3133506557894492,0.24614866847925354,0.4479898323915952
0.32498302293139786,0.22049491834493454,0.459624746505081
0.34844766713266145,0.2034246763887572,0.46527120352053836
0.3274481901934589,0.20969584651929504,0.44841235628740844
0.32694355685870985,0.2131403951900512,0.46244852230937694
0.3243016338566458,0.23603284373726857,0.46886487147383354
0.32655973814129036,0.23022282858933363,0.46266628034385554
0.33305367772713745,0.2172977972945982,0.4672346821936007
0.33861194973879477,0.23938657449096817,0.4441291400254749
0.34116421085995013,0.22548322100334683,0.4413936444634797
0.3435438965290599,0.23119584114079078,0.43560091274209156
0.33277469278056776,0.23701617891778273,0.4404817363950737
0.3217205664054909,0.22241629005916858,0.46175655785364467
0.32549533042138523,0.2188608824199476,0.47152495479361
0.32118424766570525,0.20636236589403828,0.44993499070296594
0.33788450223752675,0.19540319646618634,0.47391818093523874
0.3273233749848038,0.2005304721084142,0.48439159112120855
0.3398699232023366,0.21483402228250206,0.46264300602695735
0.32960171731721455,0.23673759785165535,0.46771321651330466
0.3325500039870708,0.23196849930970648,0.4541863427745616
0.34124543077689484,0.23379783887891972,0.4601881096733932
0.3137154626773563,0.2354245015903585,0.45131551541083853
0.32879735109820785,0.20413101332574096,0.4598304635290747
0.3385990169811205,0.21728079396934827,0.4592929050102696
0.35328006838202775,0.22941804317771317,0.4442756819205449
0.3142531206994564,0.23695925800729128,0.4553461002414765
0.33184754269298566,0.24371954301470083,0.44370483450264125
0.3124011638681826,0.25683613703800384,0.44460728809348177
0.3213340153805837,0.23480380489881006,0.4626108355951505
0.3308336387605254,0.23619431986169853,0.4411400391313514
0.33781670373779854,0.24431776665615765,0.43081793616306546
0.3232353093034559,0.2511051483093965,0.44427310727693714
0.30226895903338125,0.2614298277834948,0.46350812520100654
0.2904870171125297,0.27165762241871627,0.4610342390357614
0.29526430143161875,0.2519790514951633,0.4774838118400445
0.29694517172969737,0.26000455962547436,0.48126107058720796
0.28022868161232084,0.25526681246058974,0.47371234059847606
0.289750927050637,0.24853211278005596,0.46685694689147395
0.29534335568839065,0.25092740085046816,0.4705640613477855
0.29729569923653537,0.2453838546797143,0.4682514478899877
0.3133402492544991,0.23332637746054885,0.46595766627421065
0.30829333521836666,0.22280590281170431,0.4912751448072009
0.29697788991969976,0.21606578142314323,0.5106878876002237
0.28318737606197897,0.23075986410266,0.5128699958346733
0.2725001541824693,0.22809303604000908,0.521972722372506
0.2765285384970768,0.20954256374342256,0.5079223815093568
0.30457128273105505,0.20460943315646815,0.49087524602959626
0.3081261423024928,0.21329203790503495,0.48259451287033
0.3403322491811422,0.20837934390884266,0.47280261580832494
0.3408424176161876,0.21668612306961196,0.46206597109695047
0.32708820893396223,0.22472136574346113,0.4552352245484715
0.3334565334648041,0.2189738694767615,0.4435926699551784
0.333506297662318,0.2184336402379649,0.4620250182742026
0.3087976642571389,0.24038886301177392,0.4732509913193383
0.30302398660804236,0.2298835096107001,0.45765696338173834
0.32404707985801173,0.2280627038414957,0.4488267425143515
0.32645169881891783,0.23067346526755145,0.4555909379166974
0.3277969723658525,0.2333971193086413,0.4566031514573413
0.3137713458089288,0.2330143004851339,0.4554864793184494
0.30428742945924836,0.21532467347192918,0.4698708611217064
0.3196595163294698,0.2013670848866713,0.48496156159674064
0.31752248422588353,0.20452214429139,0.48001084044132303
0.3165289664040521,0.24437141334626,0.47101813968956824
0.3078612788893448,0.2517305291907996,0.47325315760431386
0.3171295053217146,0.25212762406651645,0.445005238853468
0.31889014024485346,0.2493707713864818,0.43597570260326
0.3072179433317335,0.2658153059243553,0.450953426713796
0.3010801795758561,0.24849411254020234,0.44596754554438695
0.29897049752798344,0.2504321005791512,0.4630272786750024
0.30637643343484605,0.24584521095227388,0.46966267445570303
0.29921112885263085,0.2472583842991905,0.4728489912068479
0.2953145908562767,0.24041081108405124,0.47765225087570407
0.2944830443121312,0.21772708802716692,0.48255625045059203
0.29253246301471053,0.21528665136234298,0.5002479019553909
0.2955035111190178,0.2129424873000844,0.4941217055916824
0.2916491235661938,0.23403614597862274,0.4943184868055192
0.2945176210176661,0.23199294899786177,0.49059571319314943
0.30145360605066734,0.24116082631241162,0.47347631020543995
0.2944640450430054,0.2439451962903655,0.4728037662211888
0.30864596701133945,0.2503710748172497,0.4632318246322822
0.2971933267566492,0.2337427401716911,0.4660879662946665
0.2983358702958881,0.2314533285683366,0.49481603125469087
0.2896290852265728,0.2375373865656366,0.4849739805136031
0.27839821079035443,0.2313186714391899,0.5121551986590925
0.2859747915000899,0.21237583821453748,0.5262935157284111
0.2929871401901036,0.19768175338747543,0.5094404140263493
0.3061831921345206,0.20371644424140992,0.4982144357522822
0.29481009174188116,0.20345461733119888,0.5066662443925203
0.29898820287409683,0.2152154541093737,0.4938842613145636
0.30299019174338887,0.22418067574160688,0.48464210474132524
0.2876711402209583,0.2550812212843953,0.49551958448383554
0.27040548647869644,0.24669252406252054,0.5091995891713813
0.27650409007907917,0.24511034303481827,0.5055315462316193
0.2691840160064894,0.2341639145999607,0.5133741321532298
0.27185155336431244,0.2340722778459518,0.49844821322281296
0.26315078114976237,0.24028039318091768,0.5085583321577904
0.264905485225172,0.23504978209364533,0.5226540596784046
0.25435059280499234,0.23568032612100465,0.520154112926956
0.2613161159181683,0.22806419071613937,0.5420886054377648
0.2784722067644233,0.2150860936863445,0.5369426136163984
0.2805808863422884,0.21416252341332478,0.5217657887455409
0.2555884129418172,0.22384771465043932,0.5106085033666148
0.25142262241371377,0.22630199167007953,0.5230322747920483
0.25392852567129576,0.21510841005265785,0.5336859335184642
0.25910882993242934,0.21791687888979797,0.535568900324297
0.24204328619366355,0.21501338959713934,0.5540357249066563
0.2416164759396167,0.22088378435661107,0.5603739396914862
0.24026174447237028,0.21065838015583466,0.5613779286367244
0.23065248989393417,0.21841125250801358,0.5565739455385577
0.24975175573844122,0.21077978356778118,0.5644638123128844
0.2217666407839348,0.2139193403811556,0.5802914787465319
0.2063911869382845,0.19742661677973913,0.5977913322736703
0.20447170882945975,0.194395433239607,0.5992391391476086
0.20658283109631842,0.18744622634628186,0.6050466350843213
0.22635442287850338,0.18378651259398068,0.6083181670981752
0.2184169199038335,0.1975171756042046,0.6217854881987362
0.22999329018271508,0.19162577064209887,0.6064032924819605
0.21563370691714523,0.18528547016739122,0.5969434687703754
0.2182807149857936,0.17594834801419362,0.6063699596120471
0.2264001392106561,0.18195042355230942,0.5975055554176987
0.22687163797150156,0.1835693544420632,0.5966141486227506
0.22175666840766142,0.197524978828769,0.5871724380742309
0.24457046681835692,0.21074395134867457,0.556923470853715
0.25282388803308004,0.20918043716837145,0.5387195724939606
0.24880843126272845,0.21820480494033476,0.5309241328427505
0.23870885088109803,0.20696110516856975,0.5569799399752315
0.24034679732942504,0.20391391166818656,0.5578005640140683
0.2599508989724441,0.20809065129997623,0.5413558788078376
0.2686349022521782,0.19263282414473257,0.560842843017879
0.2646704330891565,0.1858465984677581,0.5528676748030897
0.25558614409290725,0.19933970890752917,0.5481562954910957
0.25312415901665686,0.19642485531836099,0.5424547876893832
0.26641558376097957,0.2077009707437348,0.5445384835967936
0.28139756361611,0.19367215368889604,0.5367775347641901
0.27116764159990847,0.19302605381145785,0.5282224188939885
0.27145671519551956,0.2099471916880085,0.5380559646522106
0.2739017365715383,0.19432913082217174,0.5403357356508239
0.28443348611724045,0.17733873335234832,0.5423583612772795
0.2761470149353532,0.17706381974501625,0.5483628422035912
0.28481943833758977,0.16151469509338331,0.5475549028154725
0.27677912944066685,0.1669228007974892,0.5495394835196163
0.28275643729973926,0.18277464455222825,0.5493525241702515
0.28433812711651224,0.18343843710123953,0.5453475954908898
0.2707309582061032,0.16964619258392583,0.5588165664983914
0.2786256713611922,0.1709939837828621,0.5513987563353175
0.2581547906052771,0.18802756141957844,0.5665426500785842
0.23522290431549744,0.19898316476736397,0.5623204618690184
0.2521275116358983,0.20010997122229482,0.5480570140197141
0.2653963062972369,0.2037406904297465,0.54991861269756
0.24328230941702883,0.21237975092277553,0.5487203384944009
0.24963241829532018,0.23374766053761326,0.5417923186086917
0.24612377042953107,0.22523921141030467,0.5321933655396662
0.26002417752315066,0.1950948929417963,0.542204303049683
0.2408613216206537,0.206974887779184,0.5529675134222772
0.25678707131650774,0.2069609235518092,0.5481625643896262
0.247021655316672,0.19515961542109392,0.5536387775511251
0.2479116291025906,0.20516435588977103,0.5590303318684011
0.2316431613334057,0.22492447165989962,0.5437014982115222
0.22490640557550295,0.23237732585908297,0.552389348266853
0.23940024721227435,0.21567947692337913,0.5579211420445442
0.24085382760760288,0.22501724759582684,0.5552202615279407
0.23942587457537096,0.22134240104672162,0.5390628110459207
0.24189620757476327,0.24320842454376657,0.5298057837248874
0.24117438496493243,0.2389069256759235,0.5267601472285353
0.26199413310542824,0.2275336228785014,0.5287564943405657
0.24342009477973064,0.23378625848835555,0.5257938170427671
0.25885656599972345,0.22841953416731908,0.5142330647666682
0.2687920626303229,0.22296168614867082,0.5041411939510394
0.26126046441458145,0.23441642222245848,0.5155809107705941
0.27390059056387184,0.2036296020601621,0.5346591227783943
0.25909308997851843,0.21994437638155567,0.53686192159314
0.269669174025179,0.21522998636790217,0.54876654442627
0.2717066342224928,0.222378065341664,0.5352755248220739
0.25800443364588826,0.2209856289582114,0.509475015341503
0.2477993608640181,0.23056650830845898,0.5196160745549587
0.25857309803061707,0.2103913430008022,0.5237109504237382
0.2563400224271484,0.20074370280684595,0.5419628619110128
0.26234089565996993,0.20546402453312224,0.5327020479659331
0.2714462828883464,0.21118143426907263,0.5220465223622144
0.28240965179552163,0.2198715949415885,0.49961223668549726
0.28314207601676117,0.2191655363754271,0.5021998122139605
0.2809376688128844,0.22913343550894086,0.5044323760799203
0.2722890541300464,0.21729621358583726,0.5122356718221022
0.26544739279120105,0.21567082418166586,0.5170871765031994
0.283773672915013,0.22184874119272072,0.48864547655848045
0.27974506915862957,0.2227750765107007,0.49527728308577484
0.2766139717676083,0.22846125263281358,0.5002955016337245
0.2920929539738168,0.2138941771309794,0.5006265306027888
0.3048891660853959,0.20786761082071478,0.48909626314915217
0.28368577487909447,0.20950562986889393,0.5021841601331981
0.29063161800386395,0.2050582411452398,0.5108378661723042
0.28667945818452445,0.21395198623467304,0.5067111809123895
0.2870744584501112,0.1984350683972495,0.5206539142116784
0.29991106870294426,0.19351216251437073,0.5240108366662146
0.29962367555840913,0.19406018582254794,0.5094330856415984
0.3041923924678257,0.19032996132178043,0.5043409054532686
0.29226458919988607,0.20370586174706592,0.5105046955374994
0.28682194005659956,0.22073695379305536,0.5167724576196111
0.2646158944219144,0.20790101426407218,0.5236195993659749
0.2873049018926244,0.20145778796644434,0.5056164320759037
0.28067842268139187,0.20528494898950028,0.5168019219798847
0.2748128994955833,0.21174802624622524,0.5262236255290955
0.2756758637866185,0.20529496823235227,0.5109618215142016
0.2994417624066243,0.2005521306057051,0.5131809786556374
0.29366917141229587,0.21031369422615537,0.4952691113811035
0.2910134448068331,0.2028079523664923,0.5073117921503663
0.2705243747467698,0.22774691619084877,0.5097188741027695
0.25960883980335253,0.23320495165798996,0.5128205453919841
0.2662685848374042,0.2501796254085054,0.49482204386069983
0.29114809997834495,0.22947490899402118,0.4973011262175455
0.31629017351015665,0.22598012843573503,0.47523283029591185
0.31990126321876694,0.2272798724765754,0.47136498479815747
0.30776077197474233,0.22072182368924914,0.4834016434756832
0.29455134758766327,0.23201240755556993,0.476885026511231
0.3012091916579374,0.22423035919420642,0.4913283586295799
0.29677353634046993,0.22404394176069287,0.48741390659866873
0.31576009989495446,0.22498716309447972,0.4714558502821427
0.31709805369415495,0.22258640074492494,0.46912632963514017
0.31397929630284616,0.23935614037540828,0.4678882635809113
0.3153026327716564,0.24194992950135613,0.4564348299960466
0.32219599653646036,0.22058939122386587,0.47263937995347
0.2956770101502864,0.2057098283498621,0.5005101312324342
0.30256964111028084,0.2017709806500946,0.5256102608478983
0.3150115413839712,0.21004525486803546,0.49488725960863106
0.31164834443924355,0.2192676947396823,0.48391550807448314
0.31945867206624723,0.20946964504552962,0.4666919568963676
0.33985512182831096,0.20631091975592042,0.4654942204152421
0.3411503935996846,0.19057311979607214,0.47063832148885226
0.33474601026470213,0.1977957045826555,0.4931894429765934
0.32138107405169375,0.19006010368999787,0.4783352203705923
0.3197485395089034,0.1914011458239119,0.48169110640023866
0.3127731054162343,0.19240946408634194,0.4851541606400293
0.28414412678273954,0.20760385023558275,0.49306064655313747
0.2785002746797317,0.22199966344113786,0.5091930525717221
0.28109440350401216,0.20967619240202812,0.5201129778967507
0.28748673771697775,0.22078069479305015,0.5097870385958615
0.29826477980223026,0.2067914609486984,0.4989026848841335
0.313235221613455,0.20547448668409346,0.4941832724357685
0.3271063550560547,0.21231439683181352,0.4763509456199367
0.33765857537379074,0.22788329591809772,0.4460388846021118
0.3085040738017911,0.2599326132765294,0.4564034925298555
0.2940735285875115,0.26575057666155844,0.45180757140163147
0.29935697799464783,0.25628274672239465,0.4625666493506016
0.2979846758487667,0.24640971510212642,0.4641107776681207
0.30085592566950226,0.25304112890270813,0.4692924146525289
0.305918611654683,0.24894807658727955,0.46217724348346945
0.3171572764623228,0.2558425198546764,0.4433509328931268
0.3091035049736982,0.26188595475034204,0.43905752201933085
0.31129673020248716,0.280126731435746,0.4424714739475261
0.3015991910740476,0.2887985896327023,0.4366090902320641
0.32166454946045386,0.29340276654592884,0.41978562740341197
0.32044773027541124,0.276848984403601,0.4316851393656418
0.32995868467558087,0.26702386412608214,0.4399299730546117
0.3358808548171831,0.2438456610957266,0.44642444629541056
0.31377253986996695,0.24402337443491462,0.46814416081137555
0.32419415952527403,0.25360490647961237,0.4640429532758116
0.3155630678338409,0.24370833964237743,0.4784748900787318
0.29855437081756947,0.2392751825561473,0.49114685629511873
0.3102893555417475,0.2234648566636949,0.4766392308936119
0.31336323119201587,0.2121202156187118,0.4786231578945682
0.31350703241425143,0.2269029870933275,0.4772121725913185
0.2953401167677011,0.23187666741157434,0.4759163830946897
0.2983835450392351,0.24084453368525224,0.4925606751084044
0.30524780124247547,0.24288747856683726,0.46026321888470034
0.3071332777184392,0.22959821954362084,0.4458537279749228
0.31839425842287566,0.2175360246072964,0.4492491127369859
0.329481145023164,0.23195113478988802,0.42998628403455724
0.33717269108873976,0.2353304137152475,0.4409090576541811
0.3533595280403514,0.23616270160851463,0.43468864912283944
0.34707423570858853,0.22925917702481025,0.44669037789415533
0.3237256452071861,0.21253079030243716,0.4485580350780855
0.34442742824543926,0.22234793835607558,0.4551793797013288
0.337231521713755,0.2264159735770593,0.45856712541154615
0.32408831272507294,0.21506476741648387,0.4627616511069061
0.3361101414682773,0.21347886784800202,0.4466086494838796
0.34280630626789416,0.21935282526884117,0.43562718567233766
0.3199724175916647,0.22303739482423643,0.4625100333501064
0.3293676947094704,0.22012216259693793,0.4621101000102177
0.3248201432367559,0.2242785004400508,0.4582301593311505
0.3355542465161848,0.2316854836703792,0.4495947911747305
0.3384527728466938,0.22438063855347293,0.4476342803274842
0.3370237934253558,0.2342269016994628,0.4343370726597749
0.33862454591689334,0.239285598872113,0.4406854847806368
0.33265076181519165,0.21842679501408577,0.431584325196288
0.32019185873675976,0.22982548589387986,0.4399511254696079
0.3386230216398715,0.23084347410471118,0.46211393813400187
0.32565406471676095,0.23414012274805315,0.4602653345233719
0.31942010620807004,0.21512826227034135,0.4713680695224798
0.30836491232102653,0.21464269183498225,0.48146110083115456
0.32623955858455567,0.20782895702441395,0.47074456727993663
0.30948297112327533,0.21068051058216558,0.46875846755654754
0.30529316377192983,0.22345620543449296,0.47452058712702677
0.3157644398052883,0.23146458897925948,0.46571492633454425
0.2985217834549843,0.2400504494667107,0.4757779969626776
0.3122903526444716,0.24175651994005645,0.4549230950223692
0.3215804745992409,0.23166666605669733,0.45204726545153784
0.32047785948342045,0.24240339942797715,0.45943350026181684
0.3088799047071292,0.2603524508046088,0.4339468965738007
0.316220775400876,0.24480099892372117,0.45258197355521285
0.308804635751103,0.24846770106242477,0.4506246902091723
0.3017299292143569,0.2297733850143664,0.468269561941964
0.31322211995123644,0.22253981550334195,0.4808354133579384
0.2810513165161508,0.20501667201916826,0.5185341958710281
0.2820694806922583,0.2184869960465856,0.5142257829496774
0.2827428821479928,0.22612571512734708,0.5135296134733461
0.27509320334762244,0.21523498628753812,0.5104744719964502
0.28739138777014056,0.22172642748812602,0.5082555448196058
0.27907323648630544,0.2194925307489167,0.4961206087518705
0.2823965050294744,0.208453182781697,0.495884322273358
0.3038771792320528,0.20729286790238083,0.5116823790200301
0.31294372605943116,0.19064623913787593,0.5053299459391343
0.3011696789164335,0.20976424790097598,0.48465924636539925
0.3119617909310775,0.21195458619681407,0.47233163240173404
0.2948416081629417,0.22544902813698778,0.4807821643135585
0.30066915449191134,0.24512090980944493,0.4908518366861842
0.3035018031224908,0.19920756944215628,0.4864546632709723
0.321289860356001,0.21369553538825029,0.47037724702728234
0.33219345440413767,0.21560808349203942,0.4676894962828333
0.3160456427023924,0.22433165735422889,0.48098164173313696
0.3312031678110332,0.2130391662906868,0.47291365135193003
0.34815815468179634,0.2236062837702749,0.44995601760446224
0.3410026214456747,0.224750442398134,0.43800929882403644
0.3383148504024884,0.22692267775909483,0.4268902322511051
0.3267982245956743,0.23113674043769672,0.4402277878366999
0.3287110108345018,0.24038311546900634,0.4214067514269649
0.3220969197982271,0.240275457438081,0.451882152450799
0.31380645479235103,0.2337799004336013,0.46086289774882294
0.3233729099757072,0.21542333313124365,0.4592880162399042
0.33334335836676726,0.24054941844589064,0.44714881871262663
0.33544189050933493,0.22691841503187277,0.4464699586839975
0.35115709606190715,0.21633156676616483,0.42830658364096974
0.3410384587962913,0.24001283647481564,0.43445277318104913
0.3445581784625003,0.24594254196149667,0.4311782134671166
0.34000513534785015,0.2501442412736448,0.4660849390768729
0.3165077099839763,0.25936511573612786,0.43835240351527366
0.30710872305989045,0.2690234924592457,0.4360441489172924
0.29910196110657467,0.2732828365422283,0.45487726560248926
0.3063733758241479,0.26524407879795947,0.470755479467288
0.31851107238488763,0.23794043161323325,0.44048240677953543
0.3279061846356232,0.24119257097451696,0.45180568722882997
0.341631559983914,0.2362868367483588,0.44284506212710883
0.33279394104492094,0.23634922358144267,0.4537965802287242
0.3229899341070322,0.2546529249104067,0.4379481794330693
0.31718497600421414,0.229727124815415,0.4549587376637345
0.30946232748035873,0.24051039149584647,0.45962108594961704
0.31142499189297107,0.23724250643165062,0.4452224432670246
0.32282983038056307,0.2678165156539426,0.40803896159126013
0.3307447202762593,0.2580911890510748,0.428168605129991
0.3488571924890959,0.24373987613997264,0.4331390622194428
0.3504428681822697,0.2317014782682508,0.44501203611640694
0.3539009116677534,0.23033291190871874,0.429548107358214
0.3454981112507722,0.22450995805340182,0.43369986254543663
0.3319294726973276,0.22609378587015647,0.444234570682626
0.3318537554439358,0.25604336387621496,0.449576482371272
0.32224480661864924,0.24823271147780646,0.4267881264295184
0.31332098705045913,0.25782267944008097,0.4304100736819726
0.333937060640392,0.2604173862837001,0.40924388747473367
0.32756257095461017,0.2784575793185725,0.42652917521182865
0.32623735214342264,0.2749754286834655,0.41682816977970105
0.33916783714644266,0.2621036547055958,0.43534713981076584
0.340541477520769,0.2581513623466957,0.4428974480575629
0.3140505584735921,0.2718015510463973,0.452763066210307
0.30839876814794215,0.24834253531600994,0.44437171452648844
0.3109533736638103,0.2401032268984602,0.46538797569132634
0.3125732329329886,0.2373563969858439,0.46438775077605854
0.3064709099175494,0.23832054469242375,0.47895825289168326
0.30170960748963155,0.2331305814234668,0.4692864606884092
0.3037359787974386,0.25050899003201116,0.4727526145892064
0.3041564509751722,0.242852110878884,0.46596999342607837
0.3208796913858292,0.24830109749788515,0.4538510893327473
0.3158328994810157,0.23935532657294245,0.45487325203015994
0.3286922490849825,0.2599395004167499,0.43667734142873527
0.2953530314275206,0.25256237303200196,0.4647164770803735
0.30854860330975725,0.23352402584905832,0.4676047042019737
0.31896682565432155,0.22669222105395545,0.4553303994752003
0.32543044647713787,0.2044678611994967,0.46595514231204554
0.3235176745533911,0.21471168408550714,0.46896396684261976
0.3114913680462841,0.22031756944844175,0.4687178138115917
0.3226341446652725,0.21357564579606422,0.46641544368493054
0.3033776504648534,0.2246597434400758,0.470814876194585
0.30341990574080646,0.2202378543420254,0.47980762738441285
0.29004900581619186,0.2310513721926546,0.4805900738379355
0.31107988180706664,0.23119628770266,0.47992364059923714
0.30299304262873483,0.23394357713941166,0.46905455677002855
0.3040713503711476,0.22646659345398878,0.45552344182240084
0.2981113344653874,0.23940352897830483,0.45485385555962876
0.3151848038168876,0.2476702190357951,0.4480164350276274
0.307420072347775,0.24242932861856967,0.4511980697654313
0.3407624648044538,0.23078015072329314,0.4383248248524384
0.3328962719429168,0.23048910375228124,0.43888885295313806
0.32274208732125736,0.23206533127204063,0.4448446336727986
0.3352663882150262,0.22393762194189634,0.44558348561348005
0.32465625726416764,0.23884277581826102,0.4534119930433135
0.34985518138646243,0.2537511725258502,0.44536730043522954
0.35386879452431264,0.274467060738976,0.4163871943958666
0.3387359719011852,0.2756953685085988,0.40678331191211536
0.3592748667867569,0.27990124684970497,0.3813243791740957
0.34004595453246145,0.27177593832560515,0.40440421606411425
0.3416996322675349,0.2527463856490978,0.40817726754830824
0.33061841988891255,0.25989942667808974,0.4174532575440076
0.31472218472072283,0.2542341326947997,0.45586334357267044
0.32172551607912214,0.24548027474894166,0.45711237555837386
0.316644920797069,0.2491073972786371,0.43209963493649656
0.31741602522597945,0.2599675279656005,0.43432780738142773
0.32432807875578795,0.24067354898186236,0.448724460339157
0.3193687622594134,0.23348743019182447,0.46516193359983105
0.3093122925758328,0.21587070091713112,0.47189496521947805
0.30579505889830255,0.22799986793912055,0.4717312404738829
0.323678988836031,0.2200863656385055,0.48133228372779774
0.3027895004611937,0.22379584920748927,0.47417657669415236
0.30764377483063776,0.23738279865048473,0.469473694980374
0.3418639830431397,0.225241107521642,0.44631413633941774
